metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;total (média 10 nós)
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327796;50277593;mean;937,803931;169,905348;22,673949;4971,765127;9,162671;7,27703;13200,49707;658,638695;5212,247383;20,399871;2521,037108
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327826;50277594;mean;826,364019;272,960457;17,345558;4781,09958;9,946729;7,076089;13524,30905;501,735835;5261,475418;27,305323;2522,961806
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327856;50277595;mean;655,85919;258,986494;59,813108;4368,132441;13,327188;6,392764;13871,77286;579,190232;4743,000014;15,075086;2457,154937
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327886;50277596;mean;850,834486;123,449233;59,852682;3788,074632;16,000377;14,267217;13768,33983;744,586494;4978,545923;14,096788;2435,804766
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327916;50277597;mean;922,268658;147,069566;17,118708;3666,855381;11,288874;14,830547;13411,2258;543,043215;5352,43972;13,910588;2410,005105
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327946;50277598;mean;900,593157;133,23531;19,081048;4094,85675;6,801349;12,734843;13305,11026;795,319638;5426,995024;9,848998;2470,457638
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508327976;50277599;mean;796,503369;173,178684;18,149829;4373,695815;7,813163;12,840091;12603,49992;819,089765;5522,024684;12,2713;2433,906662
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328006;50277600;mean;723,06307;148,436634;18,582209;4127,213719;8,038134;6,315263;13319,66427;659,357221;5532,432528;16,082589;2455,918564
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328036;50277601;mean;637,652738;144,001488;21,38996;3960,413125;7,409565;6,21488;13686,87537;1454,85511;5438,911497;15,104594;2537,282833
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328066;50277602;mean;585,99016;521,342562;21,614339;3783,392757;6,919396;14,267429;13052,11742;1835,94843;5261,887385;8,896189;2509,237607
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328096;50277603;mean;461,231036;717,826344;26,784884;3748,440815;9,857118;14,90315;12744,75756;2012,549719;5605,858735;9,249039;2535,14584
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328126;50277604;mean;463,817659;747,604769;25,431001;4159,834355;11,071059;9,701264;13704,95251;1943,187548;5526,374395;11,198076;2660,317264
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328156;50277605;mean;354,84481;791,843302;18,166634;4213,535056;7,651765;12,204136;14099,904;2459,960233;5255,536693;10,550158;2722,419678
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328186;50277606;mean;496,584276;918,186001;19,178318;3692,119065;6,567609;8,54342;13930,84083;2242,280109;5561,1237;7,576278;2688,299961
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328216;50277607;mean;529,463399;940,282102;17,842572;3850,023088;7,185782;6,917369;14084,33048;1882,208448;6305,001918;7,523391;2763,077855
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328246;50277608;mean;490,042471;897,389086;24,76758;3870,353691;6,959257;17,767244;13752,28615;1857,814695;5884,756177;8,170841;2681,03072
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328276;50277609;mean;421,143094;747,534156;33,402051;3667,637558;7,463977;19,565321;13657,35388;1966,282239;5182,516122;10,533291;2571,343169
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328306;50277610;mean;443,13457;807,623931;30,276935;3544,995547;7,35029;8,769982;14869,61722;1900,067841;5267,184868;11,186005;2689,020719
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328336;50277611;mean;444,021802;814,936167;36,499092;4269,261782;7,304664;7,208103;14866,99015;2110,644562;5956,480038;8,75293;2852,209929
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328366;50277612;mean;448,333585;671,295974;53,102129;3916,083358;8,275373;27,988366;15633,70354;2003,838652;6187,398817;8,157095;2895,817689
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328396;50277613;mean;417,001907;675,302383;35,986049;3379,59708;7,940724;36,928269;15685,09239;1620,716138;6336,058822;6,952784;2820,157655
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328426;50277614;mean;410,439143;738,217793;14,663095;3516,949679;8,377527;15,887709;16188,98923;1293,745649;7113,885292;12,763154;2931,391827
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328456;50277615;mean;392,350714;577,852646;15,573404;3101,262583;7,305313;15,962449;15532,02424;1128,950804;7350,278599;17,257142;2813,881789
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328486;50277616;mean;286,340647;560,514569;17,280351;3601,37105;6,763999;6,951822;15108,9306;695,293172;6939,980117;14,755906;2723,818223
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328516;50277617;mean;240,930267;618,093879;17,359209;3893,2003;6,496193;7,209456;15599,62257;702,923084;6604,209036;10,451605;2770,04956
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328546;50277618;mean;322,519223;491,474989;16,512087;3349,803309;6,101291;7,380449;15504,62452;856,721307;6047,436264;8,827567;2661,140101
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328576;50277619;mean;277,623857;553,062465;17,40549;4159,462243;6,78923;7,297712;15429,1844;1061,365238;6191,74341;8,679492;2771,261354
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328606;50277620;mean;237,227097;483,195984;17,822767;4168,281487;6,937838;9,081456;15173,28589;1078,580824;6084,34249;7,570863;2726,63267
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328636;50277621;mean;312,61126;622,706301;16,402799;4110,783806;11,616982;9,455549;15015,61296;1154,850691;6012,424439;8,064945;2727,452973
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328666;50277622;mean;295,492506;669,165712;15,859262;3892,782534;12,198485;7,846651;14688,38579;1127,153884;5831,597143;7,635663;2654,811763
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328696;50277623;mean;237,286719;489,488762;19,694927;3136,273287;6,787934;7,241834;15129,86499;916,513463;5746,5517;7,419221;2569,712283
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328726;50277624;mean;301,762619;627,20924;20,534065;3305,547472;6,675859;8,865425;14741,22453;760,115212;5482,710676;21,996365;2527,664147
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328756;50277625;mean;224,346531;468,319573;17,892947;3781,983264;7,07159;9,138938;14528,93145;957,104762;5805,757715;22,999019;2582,354579
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328786;50277626;mean;286,335881;435,745098;17,812936;3447,424244;8,50208;7,87507;13805,27529;810,361952;6855,509118;11,644973;2568,648664
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328816;50277627;mean;309,090319;334,414853;18,590557;3460,831369;11,029918;12,232219;13050,46624;933,416832;6260,08498;10,121183;2440,027847
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328846;50277628;mean;276,189653;349,756886;18,480922;3625,607399;9,226938;11,019342;13213,739;1049,784991;5586,797508;26,539343;2416,714199
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328876;50277629;mean;239,167523;347,981891;20,531617;3784,45824;7,358309;6,904984;12938,70349;948,924832;5855,640637;22,369368;2417,204089
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328906;50277630;mean;178,745969;390,648169;28,033455;3744,064997;7,027993;7,599052;12557,50563;1079,624512;5132,680126;7,727412;2313,365731
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328936;50277631;mean;196,279691;368,771482;32,115062;4164,851669;7,16023;7,540561;12875,45006;1028,030709;5172,969685;7,745939;2386,091509
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328966;50277632;mean;233,056916;345,355276;24,161347;3801,297831;7,268788;14,089519;13437,56544;868,770027;5018,390806;12,99253;2376,294848
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508328996;50277633;mean;247,678293;298,618224;17,77012;3730,81909;6,856376;15,113773;14232,49533;808,118373;5491,115775;13,073752;2486,16591
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329026;50277634;mean;189,152806;345,460544;17,55143;3494,847387;6,238917;9,302156;13725,31972;1172,734593;4929,082323;19,952804;2390,964268
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329056;50277635;mean;234,856241;391,133052;17,586353;3203,669371;6,728879;9,618047;14887,36453;1341,950274;5310,638516;20,805509;2542,435077
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329086;50277636;mean;242,071334;366,657255;18,077213;3193,786568;9,827028;6,985338;15134,61753;984,700368;5848,569829;8,037659;2581,333012
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329116;50277637;mean;241,725336;321,065352;18,108365;3387,56136;9,166499;23,234777;14890,75589;777,341025;5826,82484;8,508618;2550,429206
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329146;50277638;mean;203,445184;267,744744;18,706969;3765,316111;6,998923;24,997511;13887,68666;805,654324;5576,429641;8,19733;2456,51774
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329176;50277639;mean;179,841255;216,91951;16,845316;4367,623954;13,886893;7,219055;15206,85146;775,40364;5997,683045;8,123958;2679,039808
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329206;50277640;mean;256,903164;253,238317;19,553696;4132,155;12,779235;10,892167;13565,70211;768,358071;5904,461154;7,050305;2493,109322
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329236;50277641;mean;734,341465;251,39946;20,204771;4344,568196;11,190481;11,153186;14155,5388;859,452229;5612,127785;7,184842;2600,716122
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329266;50277642;mean;921,569397;261,067051;17,571165;3876,111555;12,300266;7,650956;14167,92178;918,389459;5432,128189;11,569631;2562,627944
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329296;50277643;mean;1476,39569;189,098283;18,514544;3215,116501;7,475587;12,359184;13941,7454;1123,178571;5466,524939;12,161036;2546,256973
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329326;50277644;mean;1611,816006;269,843841;17,888259;3432,084872;9,552451;15,284265;13745,10487;1084,247766;5221,312555;12,388832;2541,952371
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329356;50277645;mean;1486,2392;225,988406;17,825766;3529,473814;9,763226;14,566027;14090,72528;1185,534891;5761,367064;11,773944;2633,325762
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329386;50277646;mean;1058,559771;177,710538;18,443153;4121,117455;12,646139;15,399199;14363,89159;1322,154108;4787,303448;7,585229;2588,481063
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329416;50277647;mean;939,524963;153,7336;20,093269;4078,008157;8,936814;7,449003;13700,2298;1141,526271;4700,348743;7,729642;2475,758026
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329446;50277648;mean;768,05653;237,088829;30,520027;4151,793367;6,807955;7,16631;13624,26014;996,987174;4614,934863;7,942081;2444,555727
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329476;50277649;mean;964,965445;260,70276;26,493293;4990,336346;7,586253;6,729394;13013,60884;996,215762;5040,512223;8,592565;2531,574288
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329506;50277650;mean;935,904634;169,540109;17,2321;4934,793329;7,304649;6,972506;13904,45144;925,852807;4721,466878;12,62068;2563,613913
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329536;50277651;mean;1126,175892;122,055959;18,197212;5481,092502;7,338307;6,660597;14912,99974;828,823526;5170,115506;12,356738;2768,581598
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329566;50277652;mean;932,294777;145,600158;18,821015;4883,864435;6,983897;6,789158;15544,49809;883,631026;5409,088163;8,332317;2783,990304
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329596;50277653;mean;1010,879737;205,926589;20,97506;4827,946526;6,633728;6,877566;15277,84434;651,659132;5923,123388;7,790719;2793,965679
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329626;50277654;mean;899,753875;209,679994;19,076761;4987,560457;6,994863;10,016944;14560,008;562,170233;6327,156645;32,752042;2761,516981
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329656;50277655;mean;883,814096;217,242642;18,77338;5341,387304;6,751247;11,500159;13256,03207;620,401744;5382,829683;34,2608;2577,299312
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329686;50277656;mean;1036,933406;145,698896;18,097083;5333,984665;6,226126;8,824107;12562,83752;790,483002;5089,684961;8,072039;2500,08418
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329716;50277657;mean;977,253077;149,665266;18,057587;4877,226259;6,253899;11,776784;12513,79678;912,990482;4876,614127;8,405397;2435,203965
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329746;50277658;mean;768,607073;143,103226;17,496107;4691,967794;7,623736;12,295599;12829,9982;814,759128;5174,427665;7,805798;2446,808433
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329776;50277659;mean;647,990652;124,04184;17,279079;4435,798781;7,68827;6,501544;12828,16972;812,124115;4920,494889;7,43712;2380,752601
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329806;50277660;mean;599,369411;146,153472;19,010828;4287,2872;6,590482;7,26974;13670,37608;911,99006;4746,343212;7,593436;2440,198392
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329836;50277661;mean;588,141896;146,814187;18,486654;4114,984949;6,665903;7,683263;14035,24237;923,632971;4295,622364;7,279846;2414,455441
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329866;50277662;mean;609,872626;293,302577;23,467129;3948,91786;6,8037;14,146946;14375,18156;914,983574;4386,562625;7,650105;2458,088871
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329896;50277663;mean;582,54336;646,36234;25,302578;4039,086759;8,646671;16,527936;13908,72201;791,509898;3780,210929;8,238878;2380,715136
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329926;50277664;mean;595,321711;795,439243;17,210466;3899,50329;9,207015;10,54591;13328,3105;1049,679807;3776,590853;8,013862;2348,982265
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329956;50277665;mean;686,35759;831,876724;16,365427;4551,181783;6,798166;7,166389;13870,08631;1436,958618;3912,498558;7,446555;2532,673612
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508329986;50277666;mean;472,631622;752,199001;23,667048;4087,429999;6,727314;7,224767;14053,68063;1431,524327;4467,523636;7,908007;2531,051636
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330016;50277667;mean;482,386663;783,596267;23,37962;4162,836958;6,998063;7,133525;15558,41011;1559,97701;4235,679939;7,510592;2682,790875
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330046;50277668;mean;475,289917;835,947998;24,060869;4007,301563;6,514905;7,695739;15354,09425;2026,157551;5116,121645;7,454609;2786,063905
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330076;50277669;mean;516,041042;820,265021;18,973064;4266,137196;6,721885;7,323089;15249,89844;2265,195044;4931,577818;7,396252;2808,952885
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330106;50277670;mean;432,895259;626,154;32,063084;3887,832488;6,911322;11,052549;13641,05585;1732,640663;4588,62618;17,072236;2497,630363
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330136;50277671;mean;548,223707;615,523755;31,570137;4031,995808;6,708274;12,076484;14193,8048;2134,140233;4625,689184;18,89983;2621,863222
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330166;50277672;mean;544,655917;711,239553;18,731565;4238,916591;6,69715;7,124859;14613,20296;1950,125386;4699,333976;7,151338;2679,71793
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330196;50277673;mean;345,682394;602,886204;17,426007;3877,390842;10,905835;12,050032;14539,40601;2088,484569;4701,906463;7,024782;2620,316314
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330226;50277674;mean;452,971502;778,192773;16,899811;3651,588277;10,132877;11,528169;14317,30994;2301,288326;4703,102298;8,284818;2625,129879
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330256;50277675;mean;426,494497;639,756969;19,410477;3876,449582;6,481635;7,082788;14677,62242;1645,334206;4629,387152;8,096566;2593,611629
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330286;50277676;mean;359,809988;363,520795;19,649937;3689,081654;6,698626;7,20111;15115,25467;1468,235433;4780,607859;6,930813;2581,699088
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330316;50277677;mean;319,287203;442,348413;17,084861;3489,340103;6,080166;7,286162;14014,19859;1110,719976;4523,911769;7,015166;2393,727241
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330346;50277678;mean;314,672796;423,859072;17,602964;3900,541618;5,996674;6,986451;14623,92289;1064,878394;4676,435889;7,247257;2504,2144
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330376;50277679;mean;263,962088;509,307859;17,143962;4351,454859;6,245311;7,15521;14330,5227;1073,617857;5375,208517;6,739879;2594,135824
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330406;50277680;mean;342,255245;486,740087;17,557115;4589,362208;7,424517;7,300437;13588,8915;1267,199098;5286,205441;7,050161;2559,998581
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330436;50277681;mean;315,184774;535,608964;16,889765;4134,379435;7,546912;6,795712;13193,94632;1445,476428;5256,877996;7,040773;2491,974708
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330466;50277682;mean;289,894561;538,487377;17,362569;4204,334658;6,658972;7,183348;14066,24472;1410,576769;5903,712827;14,001962;2645,845776
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330496;50277683;mean;310,095692;669,14959;17,993725;4214,543118;6,859316;6,875155;13941,87347;1192,438303;6049,526314;10,086169;2641,944085
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330526;50277684;mean;368,434261;629,140475;19,948754;3930,039192;6,506759;29,071765;13421,77465;1148,672692;5976,360696;11,556263;2554,150551
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330556;50277685;mean;396,768551;456,727635;19,249491;3666,833428;6,894778;28,567296;13097,97526;1076,495747;5840,27847;10,827745;2460,061841
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330586;50277686;mean;472,520675;494,828296;16,351584;3777,043933;7,04214;6,486883;13763,8404;1001,984792;6038,238645;7,050798;2558,538815
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330616;50277687;mean;412,146477;424,373667;17,944939;3714,466467;6,736895;6,407396;14104,79512;874,529901;6161,341796;6,838656;2572,958132
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330646;50277688;mean;474,802299;365,701867;16,928827;3867,498522;6,791985;6,883268;13839,62627;814,36614;5788,61449;6,818785;2518,803245
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330676;50277689;mean;580,498187;352,339068;16,944505;3624,930728;6,770725;6,269497;13998,96997;671,108593;6665,085695;7,280848;2593,019782
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330706;50277690;mean;500,255745;284,233131;17,207086;3602,842164;6,511121;7,024132;13375,37333;515,477061;6753,913455;7,517922;2507,035515
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330736;50277691;mean;570,375132;414,841317;21,826731;3673,117987;6,333027;6,762827;13186,92575;576,168553;6748,988052;7,542628;2521,2882
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330766;50277692;mean;569,97981;263,107507;22,561525;4124,236206;6,035988;6,840713;13661,94801;533,36659;6796,571866;7,440503;2599,208872
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508330796;50277693;mean;291,116305;219,876275;15,067192;4160,358406;8,209469;6,829881;14669,51066;587,807594;6610,163468;7,928633;2657,686789
